App,评分,日期,差评原文
Weglot,1star,2021年10月18日,"Hi PATA PAW, We are sorry to see you had issues with Weglot. We like to provide our users with top-level support and therefore choose to not outsource our team. This is why ... 显示详细信息 编辑时间："
Weglot,1star,2024年4月2日,"I come to express my total dissatisfaction with this application. If I had known it was so bad, I would never have chosen this application to translate my 2 websites... Wegolt problems that are only noticeable after some time dealing with the application... Weglot is a program in which its cost is p"
Weglot,1star,2022年7月12日,App is not compatible with native functions of the Split theme and the support team luckily responds with a message every few hours to ask for more explanation then do nothing about it. After 6 hours of trying to integrate the native language selector of the theme with this app i keep asking the sup
Weglot,1star,2022年7月12日,"HI, We are so sorry to see you had all the struggles but after a quick review, I can see our team continued to respond to you with no answer. We sent a total of 4 responses ... 显示详细信息"
Weglot,1star,2022年9月10日,"After installation the app lead to a mixture of languages. So when you switch the language, part of the text has not switched. Now I have to rewrite all the product descriptions manually after deinstallation of the app. ProDicer 德国 4天 人在使用应用 Weglot"
Weglot,1star,2022年9月23日,"Dear ProDicer, We are sorry to hear that you have had such a negative experience. Our team is dedicated to providing excellent customer service, and we strive for 100% ... 显示详细信息"
Weglot,1star,2026年3月17日,this app is so ass it doesn't even let me login wow y'all really dont wanna have my money Norye 奥地利 6分钟 人在使用应用
Weglot,1star,2024年10月15日,"the app is not working properly, I have paid for Pro license and I am dissapointed with the customer support received S10Home 英国 8个月 人在使用应用 Weglot"
Weglot,1star,2025年3月11日,"Hello, Thank you for taking the time to write a review of Shopify. We are sorry that you went through a difficult experience as you expressed in your review. We always to ... 显示详细信息"
Weglot,1star,2026年1月9日,RunningUpscale.com 英国 大约2个月 人在使用应用 Weglot
Weglot,1star,2026年3月17日,"Hello Said, We’re sorry to see your review and that your experience with Weglot wasn’t satisfactory. We haven’t been able to connect with you yet regarding this, and we’d ... 显示详细信息 上一页 3 4 5"
Weglot,2star,2024年11月14日,App was working well even though setup is not easy if you have a complicated local structure. Suddenly something broke in the DNS. Our site went down for over 48 hours and the Support Team were exceptionally poor. We have moved away from the app which was a great idea but expensive in the end and un
Weglot,2star,2024年1月19日,"Unfortunately we now have an ugly language switcher which we can not move anywhere because we get an error whenever trying to use the visual builder. Losing money on ads, and no direct chat function.. Pelle Cosmetics 荷兰 5个月 人在使用应用 Weglot"
Weglot,2star,2024年1月23日,"Hello Pelle Cosmetics, I'm sorry to hear that you're currently experiencing issues with the language switcher. I want to assure you that we're here to help resolve this ... 显示详细信息"
Weglot,2star,2023年11月28日,"CAREFUL - hidden quotas and Checkout is not translated I have used several translation apps in the past and wanted to see what Weglot offers, they charge pretty much the highest fees of all of them, so you might think that they offer the best service and product. I have a store that used to run in 2"
Weglot,2star,2026年6月17日,"I have been using this app for almost 5 years. Would I use it again for a new brand? Probably not. There are too many complex issues when it comes to Shopify Markets and backend translations. And when you need customer support the most, you often have to wait 5 to 6 hours just to get a response by e"
Weglot,2star,2019年7月24日,Update: the pricing of the app is outrageous. We're paying 49 Euro for automatic translation to ONE language. Which already seems too much. But they claim that we reached the allowed word count and the next plan is 150 EAURO a month. WHAAAAT?! 50 euro a month for ONE language + half of the site is n
Weglot,2star,2019年9月21日,"Only 2000 words on the free plan. That means each time a word is loaded on the screen it counts towards the 2000 words. A couple of users on your site can go through that in a few minutes and after that, it doesn't even keep the manual translations after you fixed all the terrible machine translatio"
Weglot,2star,2020年2月4日,I am not happy with the app for many reasons. I think it is not worth the price. The costumer service is a bit rude... IAIOS 西班牙 8个月 人在使用应用 Weglot
Weglot,2star,2020年2月4日,"Hi there IAIOS, After reviewing the exchanges with the support team, we are surprised as we extensively helped out to help you understand any questions you had about Weglot. ... 显示详细信息"
Weglot,2star,2021年12月22日,"We tried to make Weglot work for about 6 months but new problems kept coming up... The biggest issue - we simply could not get product translations to work properly and consistently on the cart page and checkout page. Backend got super messy, because even though automatic translation was turned off "
Weglot,2star,2022年3月4日,"Good app, interesting to have the store translated immediately. Good customer service when you are an active user. But with an important problem: If you do a lot of dynamic translation, it slows down the page speed a lot without any other solution from the technical support than to delete dynamic tr"
Weglot,2star,2020年1月31日,"Expensive. The interface is easy to manage and the set up as well. Unfortunately, it becomes very expensive quite fast. Also, you cannot download your translations if you want to migrate to another platform. Teaology Skincare 加拿大 4个月 人在使用应用"
Weglot,3star,2025年7月26日,"Updated comment:After testing a couple of other applications, I have to admit that Weglot is by far the fastest and easiest when it comes to actual translation. This is thanks to its unique way of handling translations virtually, so your pages are instantly available in other languages. The glossary"
Weglot,3star,2024年8月27日,Poor switcher customize options and not great support. Hidden Hills 荷兰 3个月 人在使用应用
Weglot,3star,2020年6月16日,"This app is good for translating your website to different languages using Google Translate. Therefore, expect clunky and weird translation as you would expect from Google Translate. This may work for some, but not for others. You may want to look into just manually translating your key pages to sou"
Weglot,3star,2021年11月25日,"Overall, I think the options and speed of the app are very good. Also, the option that you can translate the URLs is amazing - especially for SEO purposes. It is a great way to scale internationally for any webstore. What I do definitely not wish to anyone is switching from Langify to Weglot. It is "
